Date,Last,Settlement Price,Change,% Change,Bid,Ask,Open Interest,CVol
12/15/2015,43643.00,43741.00,243,0.56,"43,740.00","43,741.00","54,424.00",169087
12/17/2015,44798.00,44803.00,"1,062.00",2.43,"44,803.00","44,803.00",,106262
12/18/2015,44800.00,44695.00,-108,-0.24,"44,694.00","44,695.00","135,591.00",32043
12/21/2015,45120.00,45075.00,380,0.85,"45,070.00","45,080.00","135,219.00",14019
12/22/2015,45500.00,45568.00,493,1.09,"45,561.00","45,575.00","135,666.00",17930
12/23/2015,46650.00,46696.00,"1,128.00",2.48,"46,691.00","46,700.00","133,014.00",30726
12/24/2015,47179.00,47232.00,536,1.15,"47,223.00","47,240.00","131,352.00",9382
12/28/2015,46836.00,46809.00,-423,-0.9,"46,800.00","46,818.00","130,841.00",19146
12/29/2015,46620.00,46573.00,-236,-0.5,"46,571.00","46,575.00","132,252.00",21097
12/30/2015,46428.00,46547.00,-26,-0.06,"46,539.00","46,555.00","132,216.00",29366
12/31/2015,46240.00,46272.00,-275,-0.59,"46,254.00","46,290.00","132,075.00",14070
1/4/2016,44870.00,44900.00,"-1,372.00",-2.97,"44,890.00","44,909.00","132,695.00",38490
1/5/2016,45069.00,45103.00,203,0.45,"45,086.00","45,119.00","132,907.00",32647
1/6/2016,44668.00,44533.00,-570,-1.26,"44,521.00","44,545.00","138,527.00",38407
1/7/2016,43450.00,43579.00,-954,-2.14,"43,566.00","43,591.00","144,046.00",48162
1/8/2016,43335.00,43587.00,8,0.02,"43,584.00","43,589.00","147,607.00",31896
1/11/2016,43722.00,43896.00,309,0.71,"43,890.00","43,902.00","149,066.00",33843
1/12/2016,43635.00,43786.00,-110,-0.25,"43,781.00","43,790.00","152,424.00",39175
1/13/2016,43748.00,43659.00,-127,-0.29,"43,650.00","43,668.00","155,747.00",46958
1/14/2016,43310.00,43003.00,-656,-1.5,"43,000.00","43,006.00","162,884.00",40790
1/15/2016,42579.00,42303.00,-700,-1.63,"42,300.00","42,305.00","166,678.00",44483
1/18/2016,42400.00,42457.00,154,0.36,"42,455.00","42,458.00","165,639.00",27697
1/19/2016,43100.00,43130.00,673,1.59,"43,120.00","43,139.00","168,615.00",42104
1/20/2016,41871.00,41871.00,"-1,259.00",-2.92,"41,867.00","41,875.00","175,589.00",64836
1/21/2016,42063.00,41908.00,37,0.09,"41,899.00","41,916.00","174,223.00",41326
1/22/2016,43216.00,43234.00,"1,326.00",3.16,"43,230.00","43,238.00","172,384.00",32801
1/25/2016,42830.00,42652.00,-582,-1.35,"42,644.00","42,660.00","174,226.00",36568
1/26/2016,43190.00,42887.00,235,0.55,"42,886.00","42,887.00","172,437.00",40760
1/27/2016,43100.00,43161.00,274,0.64,"43,155.00","43,167.00","176,178.00",33815
1/28/2016,43833.00,43976.00,815,1.89,"43,972.00","43,980.00","174,786.00",45650
1/29/2016,44273.00,44251.00,275,0.63,"44,250.00","44,251.00","176,793.00",47526
2/1/2016,44198.00,43995.00,-256,-0.58,"43,989.00","44,000.00","180,446.00",39511
2/2/2016,43200.00,43179.00,-816,-1.85,"43,178.00","43,180.00","182,567.00",40769
2/3/2016,43530.00,43692.00,513,1.19,"43,690.00","43,693.00","181,926.00",38978
2/4/2016,44670.00,44542.00,850,1.95,"44,535.00","44,549.00","179,178.00",46659
2/5/2016,44686.00,44720.00,178,0.4,"44,704.00","44,735.00","177,638.00",34432
2/8/2016,44060.00,44171.00,-549,-1.23,"44,162.00","44,179.00","176,802.00",42501
2/9/2016,43216.00,43253.00,-918,-2.08,"43,246.00","43,260.00","176,972.00",52591
2/10/2016,43178.00,43169.00,-84,-0.19,"43,157.00","43,180.00","174,740.00",32887
2/11/2016,42231.00,42244.00,-925,-2.14,"42,242.00","42,245.00","175,721.00",45017
2/12/2016,43419.00,43286.00,"1,042.00",2.47,"43,274.00","43,297.00","172,737.00",38139
2/15/2016,44376.00,44527.00,"1,241.00",2.87,"44,518.00","44,535.00","167,099.00",40008
2/16/2016,44240.00,44082.00,-445,-1,"44,071.00","44,093.00","165,913.00",37691
2/17/2016,44800.00,44745.00,663,1.5,"44,740.00","44,749.00","164,276.00",40632
2/18/2016,44650.00,44640.00,-105,-0.23,"44,635.00","44,645.00","158,874.00",32952
2/19/2016,43700.00,43464.00,"-1,176.00",-2.63,"43,460.00","43,467.00","159,679.00",39100
2/22/2016,43766.00,43842.00,378,0.87,"43,834.00","43,850.00","156,657.00",30515
2/23/2016,42962.00,43091.00,-751,-1.71,"43,082.00","43,100.00","157,754.00",49868
2/24/2016,42475.00,42533.00,-558,-1.29,"42,525.00","42,540.00","159,766.00",48740
2/25/2016,42799.00,42851.00,318,0.75,"42,850.00","42,851.00","157,807.00",40658
2/26/2016,44020.00,43880.00,"1,029.00",2.4,"43,876.00","43,883.00","156,158.00",40152
2/29/2016,43728.00,43817.00,-63,-0.14,"43,805.00","43,829.00","156,717.00",46985
3/1/2016,44840.00,44690.00,873,1.99,"44,679.00","44,700.00","158,080.00",38767
3/2/2016,45359.00,45270.00,580,1.3,"45,257.00","45,283.00","157,686.00",54352
3/3/2016,45970.00,45970.00,700,1.55,"45,964.00","45,975.00","151,829.00",55586
3/4/2016,46154.00,46238.00,268,0.58,"46,235.00","46,241.00","149,952.00",37523
3/7/2016,46791.00,46673.00,435,0.94,"46,671.00","46,674.00","150,293.00",41352
3/8/2016,46210.00,46267.00,-406,-0.87,"46,264.00","46,270.00","147,541.00",40731
3/9/2016,45821.00,45689.00,-578,-1.25,"45,682.00","45,696.00","140,495.00",47584
3/10/2016,45758.00,45688.00,-1,0,"45,676.00","45,700.00","137,022.00",43998
3/11/2016,45958.00,45802.00,114,0.25,"45,788.00","45,815.00","122,431.00",69364
3/14/2016,46550.00,46596.00,794,1.73,"46,593.00","46,599.00","88,895.00",159753
3/15/2016,46410.00,46364.00,-232,-0.5,"46,357.00","46,370.00","64,998.00",144031
3/16/2016,46940.00,46817.00,453,0.98,"46,808.00","46,826.00","41,515.00",83020
3/17/2016,46940.00,46817.00,,,"46,808.00","46,826.00","41,515.00",83020
3/18/2016,48045.00,48263.00,"1,446.00",3.09,"48,258.00","48,268.00","137,130.00",40932
3/22/2016,47911.00,47807.00,-456,-0.94,"47,803.00","47,810.00","138,664.00",44989
3/23/2016,47220.00,47047.00,-760,-1.59,"47,040.00","47,053.00","139,735.00",31470
3/24/2016,47023.00,47032.00,-15,-0.03,"47,029.00","47,035.00","139,855.00",28953
3/29/2016,46490.00,46434.00,-598,-1.27,"46,427.00","46,441.00","137,828.00",32964
3/30/2016,46941.00,47020.00,586,1.26,"47,016.00","47,024.00","138,452.00",31148
3/31/2016,46725.00,46793.00,-227,-0.48,"46,787.00","46,798.00","137,377.00",42971
4/1/2016,46140.00,46020.00,-773,-1.65,"46,010.00","46,029.00","136,655.00",37848
4/4/2016,46377.00,46358.00,338,0.73,"46,350.00","46,365.00","136,862.00",32315
4/5/2016,45892.00,45726.00,-632,-1.36,"45,721.00","45,730.00","137,847.00",41215
4/6/2016,45833.00,45665.00,-61,-0.13,"45,660.00","45,669.00","139,268.00",35852
4/7/2016,45360.00,45514.00,-151,-0.33,"45,510.00","45,517.00","144,614.00",35887
4/8/2016,45748.00,45773.00,259,0.57,"45,766.00","45,780.00","147,631.00",30751
4/11/2016,45670.00,45745.00,-28,-0.06,"45,740.00","45,750.00","151,235.00",32894
4/12/2016,46370.00,46294.00,549,1.2,"46,284.00","46,304.00","151,266.00",36023
4/13/2016,47240.00,47210.00,916,1.98,"47,200.00","47,219.00","150,348.00",43874
4/14/2016,47041.00,47088.00,-122,-0.26,"47,081.00","47,095.00","147,205.00",30472
4/15/2016,47344.00,47295.00,207,0.44,"47,291.00","47,298.00","147,668.00",21863
4/18/2016,47441.00,47454.00,159,0.34,"47,446.00","47,461.00","149,923.00",25775
4/19/2016,47650.00,47594.00,140,0.3,"47,590.00","47,598.00","148,939.00",22750
4/20/2016,47898.00,47847.00,253,0.53,"47,836.00","47,857.00","149,032.00",40930
4/21/2016,47550.00,47450.00,-397,-0.83,"47,445.00","47,455.00","149,766.00",31790
4/22/2016,47137.00,47126.00,-324,-0.68,"47,122.00","47,130.00","150,658.00",23161
4/25/2016,47175.00,47023.00,-103,-0.22,"47,016.00","47,030.00","151,030.00",28573
4/26/2016,47195.00,47140.00,117,0.25,"47,139.00","47,140.00","151,538.00",26171
4/28/2016,47345.00,47359.00,219,0.46,"47,348.00","47,369.00","153,215.00",31355
4/29/2016,46910.00,46913.00,-446,-0.94,"46,905.00","46,920.00","155,294.00",33610
5/3/2016,45975.00,45995.00,-918,-1.96,"45,990.00","46,000.00","151,045.00",52106
5/4/2016,45651.00,45916.00,-79,-0.17,"45,915.00","45,916.00","151,467.00",38079
5/5/2016,45781.00,46003.00,87,0.19,"46,002.00","46,004.00","150,736.00",32665
5/6/2016,45463.00,45466.00,-537,-1.17,"45,462.00","45,470.00","153,226.00",35014
5/9/2016,45409.00,45485.00,19,0.04,"45,484.00","45,485.00","153,494.00",35342
5/10/2016,45920.00,45994.00,509,1.12,"45,990.00","45,997.00","154,872.00",30936
5/11/2016,46075.00,46141.00,147,0.32,"46,140.00","46,142.00","155,022.00",27124
5/12/2016,45400.00,45468.00,-673,-1.46,"45,461.00","45,475.00","157,567.00",27070
5/13/2016,45884.00,45683.00,215,0.47,"45,675.00","45,690.00","158,916.00",43193
5/16/2016,46570.00,46535.00,852,1.87,"46,529.00","46,540.00","160,352.00",37160
5/17/2016,46627.00,46652.00,117,0.25,"46,645.00","46,659.00","161,743.00",39778
5/18/2016,46627.00,46652.00,,,"46,645.00","46,659.00","161,743.00",39778
5/19/2016,46778.00,46594.00,-58,-0.12,"46,592.00","46,595.00","164,644.00",29399
5/20/2016,46825.00,46762.00,168,0.36,"46,760.00","46,764.00","165,766.00",28343
5/23/2016,46841.00,46797.00,35,0.07,"46,794.00","46,800.00","165,765.00",25245
5/24/2016,47389.00,47309.00,512,1.09,"47,303.00","47,315.00","162,758.00",35339
5/25/2016,48000.00,48008.00,699,1.48,"48,005.00","48,010.00","158,247.00",39649
5/26/2016,48390.00,48128.00,120,0.25,"48,118.00","48,137.00","155,552.00",48175
5/27/2016,48390.00,48310.00,182,0.38,"48,300.00","48,319.00","155,674.00",31271
5/30/2016,48612.00,48613.00,303,0.63,"48,607.00","48,619.00","156,878.00",17653
5/31/2016,48095.00,48206.00,-407,-0.84,"48,197.00","48,215.00","157,975.00",48882
6/1/2016,47880.00,47759.00,-447,-0.93,"47,753.00","47,764.00","160,739.00",38877
6/2/2016,47967.00,47881.00,122,0.26,"47,872.00","47,890.00","161,743.00",55080
6/3/2016,48180.00,48255.00,374,0.78,"48,250.00","48,260.00","164,915.00",35562
6/6/2016,48065.00,47983.00,-272,-0.56,"47,975.00","47,991.00","165,800.00",27492
6/7/2016,48053.00,48171.00,188,0.39,"48,168.00","48,173.00","166,457.00",38976
6/8/2016,47810.00,47831.00,-340,-0.71,"47,826.00","47,835.00","166,143.00",29536
6/9/2016,47388.00,47303.00,-528,-1.1,"47,300.00","47,305.00","158,779.00",41667
6/10/2016,47193.00,47075.00,-228,-0.48,"47,071.00","47,078.00","139,255.00",106217
6/13/2016,46516.00,46461.00,-614,-1.3,"46,457.00","46,464.00","116,444.00",163561
6/14/2016,45330.00,45427.00,"-1,034.00",-2.23,"45,422.00","45,432.00","68,704.00",182726
6/15/2016,45692.00,45695.00,268,0.59,"45,695.00","45,695.00",,85646
6/17/2016,46430.00,46540.00,845,1.85,"46,530.00","46,549.00","134,888.00",39997
6/20/2016,47425.00,47473.00,933,2,"47,472.00","47,473.00","134,532.00",38345
6/21/2016,47435.00,47379.00,-94,-0.2,"47,371.00","47,387.00","132,866.00",30876
6/22/2016,47825.00,47934.00,555,1.17,"47,928.00","47,939.00","129,584.00",31391
6/23/2016,47892.00,47914.00,-20,-0.04,"47,910.00","47,918.00","131,122.00",32582
6/24/2016,45813.00,45977.00,"-1,937.00",-4.04,"45,974.00","45,980.00","132,828.00",60438
6/27/2016,44451.00,44455.00,"-1,522.00",-3.31,"44,454.00","44,456.00","137,973.00",55565
6/28/2016,45255.00,45408.00,953,2.14,"45,405.00","45,411.00","144,572.00",50075
6/29/2016,46190.00,46139.00,731,1.61,"46,138.00","46,140.00","146,282.00",36045
6/30/2016,46530.00,46446.00,307,0.67,"46,440.00","46,451.00","147,116.00",37658
7/1/2016,46391.00,46322.00,-124,-0.27,"46,320.00","46,323.00","148,295.00",36224
7/4/2016,46350.00,46326.00,4,0.01,"46,316.00","46,335.00","148,928.00",14180
7/5/2016,45487.00,45675.00,-651,-1.41,"45,670.00","45,680.00","151,532.00",32808
7/6/2016,44820.00,44792.00,-883,-1.93,"44,790.00","44,794.00","152,284.00",36513
7/7/2016,44895.00,45106.00,314,0.7,"45,102.00","45,109.00","151,528.00",25543
7/8/2016,45185.00,45217.00,111,0.25,"45,211.00","45,223.00","152,306.00",23594
7/11/2016,46026.00,45942.00,725,1.6,"45,933.00","45,951.00","151,020.00",29344
7/12/2016,46400.00,46329.00,387,0.84,"46,325.00","46,333.00","151,231.00",27313
7/13/2016,46343.00,46488.00,159,0.34,"46,477.00","46,499.00","155,312.00",38421
7/14/2016,46450.00,46490.00,2,0,"46,483.00","46,497.00","157,313.00",35788
7/15/2016,46660.00,46647.00,157,0.34,"46,640.00","46,653.00","157,064.00",28609
7/18/2016,46740.00,46647.00,,,"46,644.00","46,650.00","156,013.00",20241
7/19/2016,46398.00,46422.00,-225,-0.48,"46,418.00","46,425.00","157,322.00",26566
7/20/2016,46400.00,46375.00,-47,-0.1,"46,372.00","46,377.00","157,264.00",30426
7/21/2016,46415.00,46440.00,65,0.14,"46,431.00","46,448.00","158,842.00",25026
7/22/2016,46490.00,46437.00,-3,-0.01,"46,436.00","46,437.00","159,391.00",26306
7/25/2016,46680.00,46705.00,268,0.58,"46,700.00","46,710.00","159,675.00",27729
7/26/2016,46976.00,46930.00,225,0.48,"46,929.00","46,930.00","157,911.00",29111
7/27/2016,47006.00,47049.00,119,0.25,"47,048.00","47,050.00","157,656.00",25010
7/28/2016,46680.00,46546.00,-503,-1.07,"46,543.00","46,549.00","157,230.00",34472
7/29/2016,46313.00,46133.00,-413,-0.89,"46,131.00","46,135.00","158,337.00",32333
8/1/2016,46300.00,46228.00,95,0.21,"46,225.00","46,230.00","159,812.00",22653
8/2/2016,45700.00,45693.00,-535,-1.16,"45,686.00","45,700.00","160,835.00",38080
8/4/2016,45520.00,45656.00,-37,-0.08,"45,652.00","45,660.00","158,004.00",31075
8/5/2016,45490.00,45534.00,-122,-0.27,"45,530.00","45,537.00","158,677.00",25839
8/8/2016,45700.00,45635.00,101,0.22,"45,629.00","45,640.00","159,532.00",17220
8/10/2016,45100.00,45233.00,-402,-0.88,"45,231.00","45,235.00","161,778.00",36960
8/11/2016,45360.00,45310.00,77,0.17,"45,300.00","45,319.00","159,801.00",37301
8/12/2016,45795.00,45794.00,484,1.07,"45,790.00","45,797.00","159,369.00",34096
8/15/2016,45406.00,45408.00,-386,-0.84,"45,403.00","45,412.00","160,975.00",29265
8/16/2016,45453.00,45435.00,27,0.06,"45,430.00","45,440.00","159,751.00",31385
8/17/2016,45300.00,45448.00,13,0.03,"45,446.00","45,450.00","164,373.00",38974
8/18/2016,46018.00,46138.00,690,1.52,"46,136.00","46,140.00","161,541.00",32572
8/19/2016,46018.00,46138.00,,,"46,136.00","46,140.00","161,541.00",32572
8/22/2016,45961.00,46015.00,-123,-0.27,"46,008.00","46,022.00","165,897.00",21266
8/23/2016,46175.00,46178.00,163,0.35,"46,170.00","46,185.00","168,742.00",32819
8/24/2016,47032.00,46943.00,765,1.66,"46,936.00","46,949.00","168,254.00",37374
8/25/2016,46910.00,46831.00,-112,-0.24,"46,824.00","46,837.00","164,441.00",35293
8/26/2016,46912.00,46825.00,-6,-0.01,"46,819.00","46,830.00","160,234.00",41285
8/29/2016,46946.00,46893.00,68,0.15,"46,887.00","46,898.00","160,507.00",21625
8/30/2016,46955.00,46843.00,-50,-0.11,"46,838.00","46,847.00","157,782.00",36431
8/31/2016,46955.00,46843.00,,,"46,838.00","46,847.00","157,782.00",36431
9/1/2016,46291.00,46182.00,-661,-1.41,"46,176.00","46,188.00","158,981.00",31302
9/2/2016,47100.00,46994.00,812,1.76,"46,990.00","46,998.00","155,615.00",36848
9/5/2016,47111.00,47095.00,101,0.21,"47,084.00","47,106.00","152,444.00",29143
9/6/2016,46922.00,46999.00,-96,-0.2,"46,991.00","47,007.00","150,520.00",26765
9/7/2016,46819.00,46751.00,-248,-0.53,"46,740.00","46,762.00","149,785.00",30606
9/8/2016,46697.00,46613.00,-138,-0.3,"46,608.00","46,618.00","140,542.00",43108
9/9/2016,46620.00,46709.00,96,0.21,"46,701.00","46,716.00","122,990.00",82434
9/12/2016,46320.00,46288.00,-421,-0.9,"46,287.00","46,288.00","81,939.00",156697
9/13/2016,46160.00,46230.00,-58,-0.13,"46,226.00","46,233.00","55,623.00",129907
9/14/2016,46100.00,46016.00,-214,-0.46,"46,011.00","46,021.00","51,109.00",34302
9/15/2016,46380.00,46273.00,257,0.56,"46,267.00","46,279.00","166,530.00",49108
